,title,link,keyword
357,7 Cara Diet Gula yang Sehat dan Manfaatnya Bagi Tubuh,https://www.detik.com/sumbagsel/kuliner/d-8296588/7-cara-diet-gula-yang-sehat-dan-manfaatnya-bagi-tubuh,diabetes
358,"Tanda-tanda Diabetes yang Bisa Muncul di Kaki, Wajib Diwaspadai",https://health.detik.com/berita-detikhealth/d-7698680/tanda-tanda-diabetes-yang-bisa-muncul-di-kaki-wajib-diwaspadai,diabetes
359,Mengapa Diabetes Tipe 2 Kini Semakin Rentan Menyerang Usia Muda?,https://health.detik.com/berita-detikhealth/d-8419986/mengapa-diabetes-tipe-2-kini-semakin-rentan-menyerang-usia-muda,diabetes
360,5 Minuman yang Lebih Segar dari Es Teh Manis tapi Aman untuk Penderita Diabetes,https://health.detik.com/berita-detikhealth/d-7981753/5-minuman-yang-lebih-segar-dari-es-teh-manis-tapi-aman-untuk-penderita-diabetes,diabetes
361,"Mulai Banyak Anak Muda Kena Penyakit Gula, Bebani BPJS Kesehatan Triliunan Rupiah",https://health.detik.com/berita-detikhealth/d-8180256/mulai-banyak-anak-muda-kena-penyakit-gula-bebani-bpjs-kesehatan-triliunan-rupiah,diabetes
362,13 Buah Rendah Gula yang Aman dan Bisa Dikonsumsi Pengidap Diabetes,https://health.detik.com/berita-detikhealth/d-7916910/13-buah-rendah-gula-yang-aman-dan-bisa-dikonsumsi-pengidap-diabetes,diabetes
363,Khasiat Kumis Kucing hingga Temulawak untuk Atasi Diabetes,https://20.detik.com/detikupdate/20240526-240526082/khasiat-kumis-kucing-hingga-temulawak-untuk-atasi-diabetes,diabetes
364,Berapa Sih Batas Aman Konsumsi Gula Harian? Pria dan Wanita Ternyata Beda Lho,https://health.detik.com/berita-detikhealth/d-8188578/berapa-sih-batas-aman-konsumsi-gula-harian-pria-dan-wanita-ternyata-beda-lho,diabetes
365,Video: Indonesia Jadi Negara Kelima di Dunia dengan Pasien Diabetes Terbanyak,https://health.detik.com/detiktv/d-7652306/video-indonesia-jadi-negara-kelima-di-dunia-dengan-pasien-diabetes-terbanyak,diabetes
366,"Sederet Manfaat Makan Anggur Hijau, Jaga Berat Badan hingga Tangkal Diabetes",https://health.detik.com/berita-detikhealth/d-7713297/sederet-manfaat-makan-anggur-hijau-jaga-berat-badan-hingga-tangkal-diabetes,diabetes
367,"Deretan Artis yang Idap Diabetes, Dari Oon 'Project Pop' hingga Nick Jonas",https://health.detik.com/fotohealth/d-4301986/deretan-artis-yang-idap-diabetes-dari-oon-project-pop-hingga-nick-jonas,diabetes
368,"Manfaat Labu Siam untuk Kesehatan, Cegah Empat Penyakit Ini",https://www.detik.com/jabar/berita/d-8279687/manfaat-labu-siam-untuk-kesehatan-cegah-empat-penyakit-ini,diabetes
369,Video: Awas! Ini Gejala Anak Kena Diabetes,https://health.detik.com/detiktv/d-7646859/video-awas-ini-gejala-anak-kena-diabetes,diabetes
370,"Video: Bencana Sumatera Picu Kelangkaan Obat, IDAI Soroti Dampaknya",https://health.detik.com/detiktv/d-8272902/video-bencana-sumatera-picu-kelangkaan-obat-idai-soroti-dampaknya,diabetes
371,"Kiwil Idap Diabetes dan Pengentalan Darah, Dokter Singgung Faktor Gaya Hidup",https://health.detik.com/berita-detikhealth/d-7690286/kiwil-idap-diabetes-dan-pengentalan-darah-dokter-singgung-faktor-gaya-hidup,diabetes
372,"Wanti-wanti Kemenkes RI soal Konsumsi Gula Berlebih, Bisa Picu Penyakit Ini",https://health.detik.com/berita-detikhealth/d-8188581/wanti-wanti-kemenkes-ri-soal-konsumsi-gula-berlebih-bisa-picu-penyakit-ini,diabetes
373,"Hampir 800 Juta Orang di Dunia Kena Penyakit Ginjal Kronis, Inikah Pemicunya?",https://health.detik.com/berita-detikhealth/d-8204178/hampir-800-juta-orang-di-dunia-kena-penyakit-ginjal-kronis-inikah-pemicunya,diabetes
374,Ini Ciri-ciri Kesemutan yang Menandakan Penyakit Gula,https://www.detik.com/sumut/berita/d-8100717/ini-ciri-ciri-kesemutan-yang-menandakan-penyakit-gula,diabetes
375,Pentingnya Pola Hidup Sehat-Berolahraga agar Terhindar dari Diabetes Tipe 2,https://20.detik.com/detikupdate/20240525-240525078/pentingnya-pola-hidup-sehat-berolahraga-agar-terhindar-dari-diabetes-tipe-2,diabetes
376,"Kiwil Idap Diabetes dan Pengentalan Darah, Dokter Singgung Faktor Gaya Hidup",https://health.detik.com/berita-detikhealth/d-7690286/kiwil-idap-diabetes-dan-pengentalan-darah-dokter-singgung-faktor-gaya-hidup,diabetes
377,Ngalam Mbois: Mahasiswa UMM Kembangkan Obat Nanopartikel untuk Diabetes,https://www.detik.com/jatim/berita/d-7699760/ngalam-mbois-mahasiswa-umm-kembangkan-obat-nanopartikel-untuk-diabetes,diabetes
378,Teh Hitam Ternyata bisa Bantu Turunkan Kolesterol,https://www.detik.com/jabar/kuliner/d-8167584/teh-hitam-ternyata-bisa-bantu-turunkan-kolesterol,diabetes
379,12 Makanan dan Minuman Ini Ampuh Turunkan Kadar Gula Darah,https://food.detik.com/foto-kuliner/d-4076472/12-makanan-dan-minuman-ini-ampuh-turunkan-kadar-gula-darah,diabetes
380,Awas Gula Darah Naik! Begini Cara Minum Kopi yang Aman,https://food.detik.com/info-sehat/d-8173181/awas-gula-darah-naik-begini-cara-minum-kopi-yang-aman,diabetes
381,"Studi Temukan Makin Banyak Orang Kena Penyakit Gagal Ginjal, Ini Biang Keroknya",https://health.detik.com/berita-detikhealth/d-8213068/studi-temukan-makin-banyak-orang-kena-penyakit-gagal-ginjal-ini-biang-keroknya,diabetes
382,6 Tanda Diabetes pada Kulit yang Kerap Diabaikan,https://health.detik.com/berita-detikhealth/d-7659526/6-tanda-diabetes-pada-kulit-yang-kerap-diabaikan,diabetes
383,Apakah Nanas Baik untuk Penderita Diabetes? Begini Cara Konsumsinya,https://health.detik.com/berita-detikhealth/d-7642282/apakah-nanas-baik-untuk-penderita-diabetes-begini-cara-konsumsinya,diabetes
384,Tingginya Kasus Diabetes di Indonesia yang Tiap Tahun Meningkat,https://www.detik.com/jabar/berita/d-7654035/tingginya-kasus-diabetes-di-indonesia-yang-tiap-tahun-meningkat,diabetes
385,"Studi Temukan Makin Banyak Orang Kena Penyakit Gagal Ginjal, Ini Biang Keroknya",https://health.detik.com/berita-detikhealth/d-8213068/studi-temukan-makin-banyak-orang-kena-penyakit-gagal-ginjal-ini-biang-keroknya,diabetes
386,"Manfaat Brotowali untuk Kesehatan, Bantu Atasi Diare hingga Diabetes",https://health.detik.com/berita-detikhealth/d-7667424/manfaat-brotowali-untuk-kesehatan-bantu-atasi-diare-hingga-diabetes,diabetes
387,KuTips: Jaga Kesehatan Bagi Pekerja Shift Malam,https://20.detik.com/detikupdate/20240525-240525045/kutips-jaga-kesehatan-bagi-pekerja-shift-malam,diabetes
388,Menkes: Gemuk Itu Masalah!,https://www.detik.com/sumut/berita/d-8315086/menkes-gemuk-itu-masalah,diabetes
389,"Beragam Manfaat Mengonsumsi Buah Mangga, Amankah untuk Pengidap Diabetes?",https://www.detik.com/bali/berita/d-7851152/beragam-manfaat-mengonsumsi-buah-mangga-amankah-untuk-pengidap-diabetes,diabetes
390,"Kebijakan Visa AS Makin Ketat, Pengidap Penyakit Kronis Terancam Tertolak",https://health.detik.com/berita-detikhealth/d-8217533/kebijakan-visa-as-makin-ketat-pengidap-penyakit-kronis-terancam-tertolak,diabetes
391,"Kumpulan Meme Lucu Berbuka dengan yang Manis, Seger-seger Baper",https://health.detik.com/fotohealth/d-4052711/kumpulan-meme-lucu-berbuka-dengan-yang-manis-seger-seger-baper,diabetes
392,Kondisi Terkini Jaja Miharja Usai Sempat Drop,https://www.detik.com/sumut/berita/d-8318084/kondisi-terkini-jaja-miharja-usai-sempat-drop,diabetes
393,Menko Pangan Ungkap Pemerintah Tengah Kaji Label Tinggi Gula di Minuman,https://news.detik.com/berita/d-8209462/menko-pangan-ungkap-pemerintah-tengah-kaji-label-tinggi-gula-di-minuman,diabetes
394,"8 Jenis Penyakit Ini Punya Gejala Sering Ngantuk, Salah Satunya Diabetes",https://www.detik.com/sumut/berita/d-7721201/8-jenis-penyakit-ini-punya-gejala-sering-ngantuk-salah-satunya-diabetes,diabetes
395,"Sering Disepelekan, Ini 5 Gejala Diabetes yang Kerap Muncul di Malam Hari",https://health.detik.com/berita-detikhealth/d-7658034/sering-disepelekan-ini-5-gejala-diabetes-yang-kerap-muncul-di-malam-hari,diabetes
396,Menkes Ungkap Cara Simpel Cegah Gula Darah Melonjak Meski Porsi Makan Banyak,https://health.detik.com/berita-detikhealth/d-8230660/menkes-ungkap-cara-simpel-cegah-gula-darah-melonjak-meski-porsi-makan-banyak,diabetes
397,"Kata Pakar FKUI soal Diabetes Tipe 5, Jenis Baru Penyakit Kencing Manis",https://health.detik.com/berita-detikhealth/d-7902375/kata-pakar-fkui-soal-diabetes-tipe-5-jenis-baru-penyakit-kencing-manis,diabetes
398,"5 Sayuran yang Bisa Tekan Gula Darah Tinggi, Termasuk Brokoli",https://health.detik.com/berita-detikhealth/d-8196401/5-sayuran-yang-bisa-tekan-gula-darah-tinggi-termasuk-brokoli,diabetes
399,PDUI Benarkan Pekerja Shift Malam Rentan Kena Obesitas dan Diabetes,https://20.detik.com/detikupdate/20240515-240515108/pdui-benarkan-pekerja-shift-malam-rentan-kena-obesitas-dan-diabetes,diabetes
400,"Diabetes Tipe 5 Resmi Diakui, Penyakit Gula Darah yang Ancam Generasi Muda",https://health.detik.com/berita-detikhealth/d-7898436/diabetes-tipe-5-resmi-diakui-penyakit-gula-darah-yang-ancam-generasi-muda,diabetes
401,Terungkap Alasan Orang Asia Lebih Rentan Kena Diabetes Meski Tak Obesitas,https://health.detik.com/berita-detikhealth/d-7660369/terungkap-alasan-orang-asia-lebih-rentan-kena-diabetes-meski-tak-obesitas,diabetes
402,Studi Temukan Golongan Darah yang Lebih Berisiko Kena Diabetes Tipe 2,https://health.detik.com/berita-detikhealth/d-8419934/studi-temukan-golongan-darah-yang-lebih-berisiko-kena-diabetes-tipe-2,diabetes
403,"Tak Hanya Andika, Deretan Selebriti Ini Juga Mengidap Diabetes",https://health.detik.com/fotohealth/d-3965259/tak-hanya-andika-deretan-selebriti-ini-juga-mengidap-diabetes,diabetes
404,"Ortu Diminta Batasi Anak Konsumsi Makanan-Minuman Manis, Cegah Diabetes",https://www.detik.com/sumut/berita/d-7650720/ortu-diminta-batasi-anak-konsumsi-makanan-minuman-manis-cegah-diabetes,diabetes
405,"Diabetes Tipe 5 Resmi Diakui Secara Medis, Ini Ciri-ciri Pengidapnya",https://health.detik.com/berita-detikhealth/d-7876046/diabetes-tipe-5-resmi-diakui-secara-medis-ini-ciri-ciri-pengidapnya,diabetes
406,"Waspada, Studi Baru Ungkap Diabetes Bisa Bikin Otak Cepat 'Menua'",https://health.detik.com/berita-detikhealth/d-7652319/waspada-studi-baru-ungkap-diabetes-bisa-bikin-otak-cepat-menua,diabetes
407,Alasan Pengidap Penyakit Gula Disarankan Batasi Minum Jus Buah,https://health.detik.com/berita-detikhealth/d-8213530/alasan-pengidap-penyakit-gula-disarankan-batasi-minum-jus-buah,diabetes
408,"Senam Kaki untuk Penderita Diabetes, Bantu Cegah Komplikasi dan Infeksi",https://www.detik.com/sumut/berita/d-7704203/senam-kaki-untuk-penderita-diabetes-bantu-cegah-komplikasi-dan-infeksi,diabetes
409,Studi Ungkap 828 Juta Orang di Dunia Mengidap Diabetes,https://www.detik.com/sumut/berita/d-7641771/studi-ungkap-828-juta-orang-di-dunia-mengidap-diabetes,diabetes
410,Video Studi: 828 Juta Orang di Dunia Mengidap Diabetes,https://20.detik.com/detikupdate/20241116-241116067/studi-828-juta-orang-di-dunia-mengidap-diabetes,diabetes
411,Yang Perlu Diperhatikan Penderita Diabetes saat Akan Melaksanakan Ibadah Haji,https://20.detik.com/detikupdate/20240514-240514062/yang-perlu-diperhatikan-penderita-diabetes-saat-akan-melaksanakan-ibadah-haji,diabetes
412,"5 Bahaya Makan Mi Instan Mentah, Risiko Radang Usus hingga Masalah Jantung",https://health.detik.com/berita-detikhealth/d-8089210/5-bahaya-makan-mi-instan-mentah-risiko-radang-usus-hingga-masalah-jantung,diabetes
413,"7 Cara Simpel Turunkan Gula Darah, Termasuk Minum Air Putih",https://health.detik.com/berita-detikhealth/d-8072492/7-cara-simpel-turunkan-gula-darah-termasuk-minum-air-putih,diabetes
414,"Kopi Sachet Sudah Semanis Itu, Masih Ditambah Gula? Awas Jantung Koroner",https://health.detik.com/berita-detikhealth/d-8202549/kopi-sachet-sudah-semanis-itu-masih-ditambah-gula-awas-jantung-koroner,diabetes
415,"Foto: Kontes Unik di Thailand, Adu Cantik Para Pemilik Tubuh Gemuk",https://health.detik.com/fotohealth/d-3884814/foto-kontes-unik-di-thailand-adu-cantik-para-pemilik-tubuh-gemuk,diabetes
416,Hati-hati! Gagal Ginjal Dipicu Gaya Hidup Tak Sehat,https://www.detik.com/sumut/berita/d-8353645/hati-hati-gagal-ginjal-dipicu-gaya-hidup-tak-sehat,diabetes
417,"BPOM Siapkan Label 'Nutri Level' untuk Produk Pangan Olahan, Ada Label A-B-C-D",https://health.detik.com/berita-detikhealth/d-8188035/bpom-siapkan-label-nutri-level-untuk-produk-pangan-olahan-ada-label-a-b-c-d,diabetes
418,8 Rekomendasi Buah Rendah Gula yang Cocok untuk Pengidap Diabetes,https://health.detik.com/berita-detikhealth/d-7852944/8-rekomendasi-buah-rendah-gula-yang-cocok-untuk-pengidap-diabetes,diabetes
419,Video: Tanda-tanda Diabetes Pada Anak yang Perlu Orang Tua Ketahui,https://www.detik.com/jabar/berita/d-7687465/video-tanda-tanda-diabetes-pada-anak-yang-perlu-orang-tua-ketahui,diabetes
420,Video: Tanda-tanda Diabetes Pada Anak yang Perlu Orang Tua Ketahui,https://www.detik.com/jabar/berita/d-7687465/video-tanda-tanda-diabetes-pada-anak-yang-perlu-orang-tua-ketahui,diabetes
421,8 Rekomendasi Buah Rendah Gula yang Cocok untuk Pengidap Diabetes,https://health.detik.com/berita-detikhealth/d-7852944/8-rekomendasi-buah-rendah-gula-yang-cocok-untuk-pengidap-diabetes,diabetes
422,"Gejala Diabetes Tipe 2 Sering Datang Diam-diam, Ini yang Perlu Diwaspadai",https://health.detik.com/berita-detikhealth/d-8420003/gejala-diabetes-tipe-2-sering-datang-diam-diam-ini-yang-perlu-diwaspadai,diabetes
423,Aturan Porsi Makan Bagi Penderita Maag-Diabetes yang Ingin Diet,https://20.detik.com/detikupdate/20240423-240423061/aturan-porsi-makan-bagi-penderita-maag-diabetes-yang-ingin-diet,diabetes
424,"Kalau Tak Hati-hati, 7 Buah Ini Bikin Gula Darah Cepat Naik",https://health.detik.com/diet/d-8450765/kalau-tak-hati-hati-7-buah-ini-bikin-gula-darah-cepat-naik,diabetes
425,Auto Diabetes! Bikin Bumbu Kacang Sate Pakai 14 Bungkus Gula Pasir,https://food.detik.com/info-kuliner/d-7711297/auto-diabetes-bikin-bumbu-kacang-sate-pakai-14-bungkus-gula-pasir,diabetes
426,"Fahmi Bo Hidup Sendiri Saat Sakit Diabetes, Harap Dijenguk Anak",https://hot.detik.com/celeb/d-7851397/fahmi-bo-hidup-sendiri-saat-sakit-diabetes-harap-dijenguk-anak,diabetes
427,"Bukan Cuma Gula, 8 Makanan Ini Juga Harus Dibatasi Jika Punya Diabetes",https://health.detik.com/fotohealth/d-3755863/bukan-cuma-gula-8-makanan-ini-juga-harus-dibatasi-jika-punya-diabetes,diabetes
428,5 Minuman yang Dipercaya Bisa Turunkan Gula Darah Tinggi secara Alami,https://health.detik.com/berita-detikhealth/d-8181160/5-minuman-yang-dipercaya-bisa-turunkan-gula-darah-tinggi-secara-alami,diabetes
429,"Terungkap Minuman yang Manfaatnya Dahsyat, Turunkan Kolesterol-Tekanan Darah Tinggi",https://health.detik.com/berita-detikhealth/d-8167295/terungkap-minuman-yang-manfaatnya-dahsyat-turunkan-kolesterol-tekanan-darah-tinggi,diabetes
430,"Gula dalam Pola Makan, Mana yang Lebih Baik Dikonsumsi?",https://www.detik.com/jabar/kuliner/d-8307394/gula-dalam-pola-makan-mana-yang-lebih-baik-dikonsumsi,diabetes
431,Waspada! Asupan Makanan Tinggi Gula Bisa Bikin Lipatan Kulit Menghitam,https://food.detik.com/info-sehat/d-8162025/waspada-asupan-makanan-tinggi-gula-bisa-bikin-lipatan-kulit-menghitam,diabetes
432,5 Minuman yang Dipercaya Bisa Turunkan Gula Darah Tinggi secara Alami,https://health.detik.com/berita-detikhealth/d-8181160/5-minuman-yang-dipercaya-bisa-turunkan-gula-darah-tinggi-secara-alami,diabetes
433,"Terungkap Minuman yang Manfaatnya Dahsyat, Turunkan Kolesterol-Tekanan Darah Tinggi",https://health.detik.com/berita-detikhealth/d-8167295/terungkap-minuman-yang-manfaatnya-dahsyat-turunkan-kolesterol-tekanan-darah-tinggi,diabetes
434,Ilmuwan Prediksi Jumlah Pengidap Diabetes Melonjak 2 Kali Lipat,https://www.detik.com/jabar/berita/d-7638618/ilmuwan-prediksi-jumlah-pengidap-diabetes-melonjak-2-kali-lipat,diabetes
435,Bolehkah Penderita Mag dan Diabetes Diet Intermittent Fasting?,https://20.detik.com/detikupdate/20240418-240418138/bolehkah-penderita-mag-dan-diabetes-diet-intermittent-fasting,diabetes
436,Waspada! Asupan Makanan Tinggi Gula Bisa Bikin Lipatan Kulit Menghitam,https://food.detik.com/info-sehat/d-8162025/waspada-asupan-makanan-tinggi-gula-bisa-bikin-lipatan-kulit-menghitam,diabetes
437,"Cuaca Ekstrem, BMKG Peringatkan Masyarakat yang Ingin Berpergian Jelang Tahun Baru",https://news.detik.com/berita/d-8284136/cuaca-ekstrem-bmkg-peringatkan-masyarakat-yang-ingin-berpergian-jelang-tahun-baru,diabetes
438,Video: Awas Diabetes! Ayo Batasi Anak Konsumsi Makanan-Minuman Manis,https://health.detik.com/detiktv/d-7648674/video-awas-diabetes-ayo-batasi-anak-konsumsi-makanan-minuman-manis,diabetes
439,Daftar Makanan Terbaik untuk Anda yang Memiliki Diabetes,https://health.detik.com/fotohealth/d-3717024/daftar-makanan-terbaik-untuk-anda-yang-memiliki-diabetes,diabetes
440,"Tren Minuman Manis Naik, Jabar Paling Tinggi",https://www.detik.com/jabar/berita/d-8166840/tren-minuman-manis-naik-jabar-paling-tinggi,diabetes
441,Hobi Menahan Buang Air Kecil? Waspadai Dampaknya bagi Kesehatan,https://www.detik.com/sumut/berita/d-8349802/hobi-menahan-buang-air-kecil-waspadai-dampaknya-bagi-kesehatan,diabetes
442,"Penyebab Diabetes di Usia Muda, Kelihatan Sepele Tapi Dampaknya Jangka Panjang",https://health.detik.com/berita-detikhealth/d-7642748/penyebab-diabetes-di-usia-muda-kelihatan-sepele-tapi-dampaknya-jangka-panjang,diabetes
443,"Kalau Tak Hati-hati, 7 Buah Ini Bikin Gula Darah Cepat Naik",https://health.detik.com/diet/d-8450765/kalau-tak-hati-hati-7-buah-ini-bikin-gula-darah-cepat-naik,diabetes
444,"Diabetes Tipe 5 Resmi Diakui, Tipe 3 dan 4 Ada Nggak Ya? Ini Penjelasannya",https://health.detik.com/berita-detikhealth/d-7900942/diabetes-tipe-5-resmi-diakui-tipe-3-dan-4-ada-nggak-ya-ini-penjelasannya,diabetes
445,"Terbangun Tengah Malam untuk Kencing, Apakah Tanda Gagal Ginjal?",https://www.detik.com/jabar/berita/d-8156908/terbangun-tengah-malam-untuk-kencing-apakah-tanda-gagal-ginjal,diabetes
446,"Orang Asia Lebih Rentan Terkena Diabetes Meski Tak Obesitas, Inikah Pemicunya?",https://health.detik.com/berita-detikhealth/d-7637525/orang-asia-lebih-rentan-terkena-diabetes-meski-tak-obesitas-inikah-pemicunya,diabetes
447,Dampak Minuman Manis yang Berlebihan: Potensi Penyakit Diabetes,https://20.detik.com/detikupdate/20240329-240329102/dampak-minuman-manis-yang-berlebihan-potensi-penyakit-diabetes,diabetes
448,"Deretan Makanan Pemicu Gula Darah Tinggi, Sayur dan Buah Seperti Ini Termasuk",https://health.detik.com/berita-detikhealth/d-8041801/deretan-makanan-pemicu-gula-darah-tinggi-sayur-dan-buah-seperti-ini-termasuk,diabetes
449,3 Aturan Konsumsi Kurma Bagi Penderita Diabetes agar Tetap Aman,https://food.detik.com/info-sehat/d-7826737/3-aturan-konsumsi-kurma-bagi-penderita-diabetes-agar-tetap-aman,diabetes
450,"Orang Tua Wajib Tahu, Berikut Daftar Minuman yang Bikin Anak Diabetes-Obesitas",https://www.detik.com/sumut/berita/d-7657988/orang-tua-wajib-tahu-berikut-daftar-minuman-yang-bikin-anak-diabetes-obesitas,diabetes
451,"Dampak Buruk Lupa Makan, dari Bau Mulut sampai Diabetes",https://health.detik.com/fotohealth/d-3648645/dampak-buruk-lupa-makan-dari-bau-mulut-sampai-diabetes,diabetes
452,Suti Karno Bicara Soal Kesehatan Usai Amputasi,https://hot.detik.com/celeb/d-8132996/suti-karno-bicara-soal-kesehatan-usai-amputasi,diabetes
453,Hobi Menahan Buang Air Kecil? Waspadai Dampaknya bagi Kesehatan,https://www.detik.com/sumut/berita/d-8349802/hobi-menahan-buang-air-kecil-waspadai-dampaknya-bagi-kesehatan,diabetes
454,Tips Sederhana Darius Sinathrya-Donna Agnesia Lindungi Keluarga dari Diabetes,https://health.detik.com/berita-detikhealth/d-7645045/tips-sederhana-darius-sinathrya-donna-agnesia-lindungi-keluarga-dari-diabetes,diabetes
455,Bolehkah Pengidap Diabetes Minum Jus Buah? Begini Kata Dokter,https://health.detik.com/berita-detikhealth/d-7640791/bolehkah-pengidap-diabetes-minum-jus-buah-begini-kata-dokter,diabetes
456,"4 Tipe Orang yang Sebaiknya Hindari Makan Jambu Biji, Bisa Perburuk Kondisi",https://health.detik.com/berita-detikhealth/d-8122547/4-tipe-orang-yang-sebaiknya-hindari-makan-jambu-biji-bisa-perburuk-kondisi,diabetes
457,MUI Desak Pemerintah Beri Label Peringatan pada Makanan-Minuman Gula Tinggi,https://www.detik.com/hikmah/khazanah/d-8130449/mui-desak-pemerintah-beri-label-peringatan-pada-makanan-minuman-gula-tinggi,diabetes
458,"Diabetes Tipe 5 Kini Diakui Secara Medis, Ancaman Baru yang Mengintai Usia Muda",https://health.detik.com/berita-detikhealth/d-7875692/diabetes-tipe-5-kini-diakui-secara-medis-ancaman-baru-yang-mengintai-usia-muda,diabetes
459,Mitos atau Fakta: Puasa Bantu Kontrol Gula Darah Pasien Diabetes Lebih Baik,https://20.detik.com/detikupdate/20240317-240317045/mitos-atau-fakta-puasa-bantu-kontrol-gula-darah-pasien-diabetes-lebih-baik,diabetes
460,"5 Cara Orang Jepang Mencegah Diabetes, Yuk Dicoba!",https://www.detik.com/sumut/berita/d-7645278/5-cara-orang-jepang-mencegah-diabetes-yuk-dicoba,diabetes
461,"12 Buah Rendah Gula Bisa Dikonsumi Pasien Diabetes, Ada Alpukat dan Jeruk",https://health.detik.com/berita-detikhealth/d-7629890/12-buah-rendah-gula-bisa-dikonsumi-pasien-diabetes-ada-alpukat-dan-jeruk,diabetes
462,"Makin Banyak Penduduk Dunia Kena Gagal Ginjal Kronis, Ini Biang Keroknya",https://health.detik.com/berita-detikhealth/d-8225150/makin-banyak-penduduk-dunia-kena-gagal-ginjal-kronis-ini-biang-keroknya,diabetes
463,Doyan Petai? Ini Dia 10 Manfaat Mengonsumsi Petai,https://health.detik.com/fotohealth/d-3645942/doyan-petai-ini-dia-10-manfaat-mengonsumsi-petai,diabetes
464,"Biang Kerok Banyak Penyakit, Berapa Batas Maksimum Konsumsi Gula Garam Lemak Harian?",https://health.detik.com/diet/d-8185025/biang-kerok-banyak-penyakit-berapa-batas-maksimum-konsumsi-gula-garam-lemak-harian,diabetes
465,Cara Mengolah Kumis Kucing untuk Atasi Penyakit,https://health.detik.com/berita-detikhealth/d-8078684/cara-mengolah-kumis-kucing-untuk-atasi-penyakit,diabetes
466,Bau Mulut Seperti Ini Ternyata Bisa Jadi Tanda Ada Penyakit di Tubuh,https://health.detik.com/berita-detikhealth/d-8034049/bau-mulut-seperti-ini-ternyata-bisa-jadi-tanda-ada-penyakit-di-tubuh,diabetes
467,"Ngeri Banget, Ilmuwan Perkirakan Ada 800 Juta Orang di Dunia Idap Diabetes",https://health.detik.com/berita-detikhealth/d-7638004/ngeri-banget-ilmuwan-perkirakan-ada-800-juta-orang-di-dunia-idap-diabetes,diabetes
468,10 Makanan 'Ajaib' yang Ampuh Turunkan Kadar Gula Darah,https://www.detik.com/jabar/berita/d-8174694/10-makanan-ajaib-yang-ampuh-turunkan-kadar-gula-darah,diabetes
469,Sering Terbangun Buang Air Kecil Tengah Malam Bisa Jadi Gejala Diabetes,https://health.detik.com/berita-detikhealth/d-7640784/sering-terbangun-buang-air-kecil-tengah-malam-bisa-jadi-gejala-diabetes,diabetes
470,6 Hal yang Bisa Terjadi pada Tubuh saat Konsumsi Mi Instan Mentah,https://health.detik.com/berita-detikhealth/d-8089835/6-hal-yang-bisa-terjadi-pada-tubuh-saat-konsumsi-mi-instan-mentah,diabetes
471,Mitos atau Fakta: Obesitas Berpotensi Sulit Hamil,https://20.detik.com/detikupdate/20240309-240309058/mitos-atau-fakta-obesitas-berpotensi-sulit-hamil,diabetes
472,"Ngerinya Penyakit Diabetes, Gula Darah di Atas 500 Tapi Bisa Tak Bergejala",https://health.detik.com/berita-detikhealth/d-7644044/ngerinya-penyakit-diabetes-gula-darah-di-atas-500-tapi-bisa-tak-bergejala,diabetes
473,Cara Membuat Teh Daun Kelor dan Segudang Manfaatnya,https://www.detik.com/jabar/kuliner/d-8154745/cara-membuat-teh-daun-kelor-dan-segudang-manfaatnya,diabetes
474,"Hari Diabetes Sedunia 14 November: Sejarah, Tujuan, dan Tema Terkini",https://www.detik.com/bali/berita/d-7636499/hari-diabetes-sedunia-14-november-sejarah-tujuan-dan-tema-terkini,diabetes
475,Potret Pengidap Diabetes Tipe 1 yang Kalahkan Vonis Kematian Dokter,https://health.detik.com/fotohealth/d-3621473/potret-pengidap-diabetes-tipe-1-yang-kalahkan-vonis-kematian-dokter,diabetes
476,5 Minuman Segar Pengganti Soda untuk Jaga Gula Darah,https://health.detik.com/berita-detikhealth/d-7992007/5-minuman-segar-pengganti-soda-untuk-jaga-gula-darah,diabetes
477,Gen Z Catat! Kepala BPOM RI Ungkap Pentingnya Jaga Asupan Gula Agar Tak Berlebihan,https://health.detik.com/berita-detikhealth/d-8188079/gen-z-catat-kepala-bpom-ri-ungkap-pentingnya-jaga-asupan-gula-agar-tak-berlebihan,diabetes
478,"Nutrifood Jamin Kandungan Gula di Produknya Terkontrol, Masuk Kategori Sehat",https://health.detik.com/berita-detikhealth/d-8203847/nutrifood-jamin-kandungan-gula-di-produknya-terkontrol-masuk-kategori-sehat,diabetes
479,Video: Penderita Diabetes-Hipertensi Harus Tahun Ini Sebelum Olahraga,https://www.detik.com/jabar/berita/d-7629500/video-penderita-diabetes-hipertensi-harus-tahun-ini-sebelum-olahraga,diabetes
480,"Kenali 9 Ciri-ciri Diabetes di Usia Muda, Lapar-Haus hingga Luka Sulit Kering",https://www.detik.com/sumbagsel/berita/d-7642549/kenali-9-ciri-ciri-diabetes-di-usia-muda-lapar-haus-hingga-luka-sulit-kering,diabetes
481,"Ciri-ciri Diabetes pada Wanita yang Harus Diwaspadai, Termasuk Sering Haus dan Lapar",https://health.detik.com/berita-detikhealth/d-7648641/ciri-ciri-diabetes-pada-wanita-yang-harus-diwaspadai-termasuk-sering-haus-dan-lapar,diabetes
482,"Penyanyi Yetty Wijaya Meninggal, Ditemukan Terbujur Kaku di Rumah",https://hot.detik.com/celeb/d-8080547/penyanyi-yetty-wijaya-meninggal-ditemukan-terbujur-kaku-di-rumah,diabetes
