title,link,keyword
Video Wamenkes: Kematian Akibat TBC di RI Lebih Banyak dari Covid-19,https://health.detik.com/detiktv/d-8209672/video-wamenkes-kematian-akibat-tbc-di-ri-lebih-banyak-dari-covid-19,tbc
"Kasus TBC Resisten Obat Masih Tinggi, Wamenkes Soroti Hal Ini",https://health.detik.com/berita-detikhealth/d-8142325/kasus-tbc-resisten-obat-masih-tinggi-wamenkes-soroti-hal-ini,tbc
Video Top 5: Penembakan Influencer Meksiko hingga Rumah Atalarik Dieksekusi,https://20.detik.com/detikupdate/20250518-250518043/video-top-5-penembakan-influencer-meksiko-hingga-rumah-atalarik-dieksekusi,tbc
"Mendagri Usul Penderita TBC di RI Dikarantina 6 Bulan, Ini Alasannya",https://news.detik.com/berita/d-8180322/mendagri-usul-penderita-tbc-di-ri-dikarantina-6-bulan-ini-alasannya,tbc
Video Menko PMK: RI Negara Kedua Penyumbang Pasien TBC Terbanyak di Dunia,https://health.detik.com/detiktv/d-8201680/video-menko-pmk-ri-negara-kedua-penyumbang-pasien-tbc-terbanyak-di-dunia,tbc
Mendagri Perintahkan Kepala Daerah Gunakan Otoritas untuk Atasi TBC,https://news.detik.com/berita/d-8079817/mendagri-perintahkan-kepala-daerah-gunakan-otoritas-untuk-atasi-tbc,tbc
Indonesia Terus Dihantui Ancaman Penyakit Tuberkulosis,https://health.detik.com/fotohealth/d-7949843/indonesia-terus-dihantui-ancaman-penyakit-tuberkulosis,tbc
Polres Soetta Beri Bantuan Balita Penderita TBC dan Stunting di Tangerang,https://news.detik.com/berita/d-8119299/polres-soetta-beri-bantuan-balita-penderita-tbc-dan-stunting-di-tangerang,tbc
Kota Malang Targetkan Tangani 3 Ribu Kasus TBC pada 2025,https://www.detik.com/jatim/berita/d-8126937/kota-malang-targetkan-tangani-3-ribu-kasus-tbc-pada-2025,tbc
Kolaborasi Rotary Club Surabaya Kaliasin Dukung Eliminasi TBC 2030,https://www.detik.com/jatim/berita/d-8198620/kolaborasi-rotary-club-surabaya-kaliasin-dukung-eliminasi-tbc-2030,tbc
"312 Warga Binaan Lapas Ciamis Jalani Rontgen Dada, 4 Orang Positif TBC",https://www.detik.com/jabar/berita/d-8180199/312-warga-binaan-lapas-ciamis-jalani-rontgen-dada-4-orang-positif-tbc,tbc
Lebih dari  81 Ribu Kasus TBC di Jabar Ditemukan Sejak 5 Bulan Pertama 2025,https://health.detik.com/berita-detikhealth/d-8214270/lebih-dari-81-ribu-kasus-tbc-di-jabar-ditemukan-sejak-5-bulan-pertama-2025,tbc
"Dirawat gegara TBC, Napi di Demak Kabur Jebol Exhaust Rumah Sakit",https://news.detik.com/berita/d-8162771/dirawat-gegara-tbc-napi-di-demak-kabur-jebol-exhaust-rumah-sakit,tbc
"606 Kasus TBC di Kota Mojokerto, Ning Ita Galakkan Radiasi Pemula",https://www.detik.com/jatim/berita/d-8171438/606-kasus-tbc-di-kota-mojokerto-ning-ita-galakkan-radiasi-pemula,tbc
Video BPOM soal Peserta Uji Klinis Vaksin TBC: Sukarela-Tak Dipungut Bayaran,https://20.detik.com/detikupdate/20250516-250516087/video-bpom-soal-peserta-uji-klinis-vaksin-tbc-sukarela-tak-dipungut-bayaran,tbc
Wabah TBC Hantui Negara Tetangga RI,https://www.detik.com/kalimantan/berita/d-8358347/wabah-tbc-hantui-negara-tetangga-ri,tbc
Program Cek Kesehatan Gratis Bisa Deteksi Cacingan dan TBC Sejak Dini,https://www.detik.com/jabar/berita/d-8076781/program-cek-kesehatan-gratis-bisa-deteksi-cacingan-dan-tbc-sejak-dini,tbc
